Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Brand (product.metafields.custom.brand),Color (product.metafields.custom.color),InBox (product.metafields.custom.inbox),Model (product.metafields.custom.model),Region (product.metafields.custom.region),Sim (product.metafields.custom.sim),Storage (product.metafields.custom.storage),Warranty (product.metafields.custom.warranty),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
samsung-galaxy-a36-5g-12gb-ram-256gb-black-non-eu,Samsung Galaxy A36 5G - 12GB RAM / 256GB - Black (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A366-12/256BLK,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/Black_9ea267cf-757e-4133-80fc-0c80e0d13a96.jpg?v=1765961979,1,"",false,,,Samsung,Black,"In Box: Smartphone
Data Cable
Documentation",Galaxy A36,Non-Eu,,256GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a36-5g-128gb-awesome-white,Samsung Galaxy A36 5G - 128GB - Awesome White,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,'8806095984285,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/White_ec579e73-80e0-4174-a6a2-d4c3d8543986.jpg?v=1765961979,1,"",false,,,Samsung,White,"In Box: Smartphone
Data Cable
Documentation",Galaxy A36,Eu,,128GB,Warranty: Factory Warranty,,,,,,kg,,,active
samsung-galaxy-a35-5g-dual-sim-8gb-ram-256gb-navy-non-eu,Samsung Galaxy A35 5G Dual Sim - 8GB RAM / 256GB - Navy (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A3568-256NVY,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,false,,,Samsung,Navy,"In Box: Smartphone
Data Cable
Documentation",Galaxy A35,Non-Eu,,256GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a35-5g-dual-sim-8gb-ram-256gb-lilac-non-eu,Samsung Galaxy A35 5G Dual Sim - 8GB RAM / 256GB - Lilac (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A3568-256LLC,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,false,,,Samsung,Lilac,"In Box: Smartphone
Data Cable
Documentation",Galaxy A35,Non-Eu,,256GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a35-5g-dual-sim-8gb-ram-256gb-lemon-non-eu,Samsung Galaxy A35 5G Dual Sim - 8GB RAM / 256GB - Lemon (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A3568-256LMN,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,false,,,Samsung,Lemon,"In Box: Smartphone
Data Cable
Documentation",Galaxy A35,Non-Eu,,256GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a35-5g-dual-sim-8gb-ram-256gb-ice-blue-non-eu,Samsung Galaxy A35 5G Dual Sim - 8GB RAM / 256GB - Ice Blue (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A3568-256IBL,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,false,,,Samsung,Blue,"In Box: Smartphone
Data Cable
Documentation",Galaxy A35,Non-Eu,,256GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a35-5g-dual-sim-8gb-ram-128gb-lilac-non-eu,Samsung Galaxy A35 5G Dual Sim - 8GB RAM / 128GB - Lilac (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A3568-128LLC,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,false,,,Samsung,Lilac,"In Box: Smartphone
Data Cable
Documentation",Galaxy A35,Non-Eu,,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a35-5g-dual-sim-8gb-ram-128gb-blue-non-eu,Samsung Galaxy A35 5G Dual Sim - 8GB RAM / 128GB - Blue (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A3568-128BL,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,false,,,Samsung,Blue,"In Box: Smartphone
Data Cable
Documentation",Galaxy A35,Non-Eu,,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a35-128gb-awesome-lemon,Samsung Galaxy A35 - 128GB - Awesome Lemon,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,'8806095457741,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,false,,,Samsung,Lemon,"In Box: Smartphone
Data Cable
Documentation",Galaxy A35,Eu,,128GB,Warranty: Factory Warranty,,,,,,kg,,,active
samsung-galaxy-a34-5g-256gb-violet,Samsung - Galaxy A34 5G - 256GB - Violet,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,'8806094888850,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,false,,,Samsung,Violet,"In Box: Smartphone
Data Cable
Documentation",Galaxy A34,Eu,,256GB,Warranty: Factory Warranty,,,,,,kg,,,active
samsung-galaxy-a34-5g-256gb-limoen,Samsung - Galaxy A34 5G - 256GB - Limoen,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,'8806094888904,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,false,,,Samsung,Lime,"In Box: Smartphone
Data Cable
Documentation",Galaxy A34,Eu,,256GB,Warranty: Factory Warranty,,,,,,kg,,,active
samsung-galaxy-a34-5g-128gb-awesome-silver,Samsung Galaxy A34 5G - 128GB - Awesome Silver,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,'8806094813791,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,false,,,Samsung,Silver,"In Box: Smartphone
Data Cable
Documentation",Galaxy A34,Eu,,128GB,Warranty: Factory Warranty,,,,,,kg,,,active
samsung-galaxy-a34-5g-128gb-awesome-lime,Samsung Galaxy A34 5G - 128GB - Awesome Lime,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,'8806094813944,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,false,,,Samsung,Lime,"In Box: Smartphone
Data Cable
Documentation",Galaxy A34,Eu,,128GB,Warranty: Factory Warranty,,,,,,kg,,,active
samsung-galaxy-a26-5g-8gb-ram-256gb-white-non-eu,Samsung Galaxy A26 5G - 8GB RAM / 256GB - White (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A266-256WHT,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/White.jpg?v=1765960371,1,"",false,,,Samsung,White,"In Box: Smartphone
Data Cable
Documentation",Galaxy A26,Non-Eu,,256GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a26-5g-8gb-ram-256gb-pink-non-eu,Samsung Galaxy A26 5G - 8GB RAM / 256GB - Pink (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A266-256PNK,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/PeachPink3.jpg?v=1765960370,1,"",false,,,Samsung,Pink,"In Box: Smartphone
Data Cable
Documentation",Galaxy A26,Non-Eu,,256GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a26-5g-8gb-ram-256gb-mint-non-eu,Samsung Galaxy A26 5G - 8GB RAM / 256GB - Mint (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A266-256MNT,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/Mint.jpg?v=1765960370,1,"",false,,,Samsung,Mint,"In Box: Smartphone
Data Cable
Documentation",Galaxy A26,Non-Eu,,256GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a26-5g-8gb-ram-256gb-black-non-eu,Samsung Galaxy A26 5G - 8GB RAM / 256GB - Black (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A266-256BLK,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/Black_c1d41a0f-46b6-4be5-b949-1fa776dbcb1b.jpg?v=1765960370,1,"",false,,,Samsung,Black,"In Box: Smartphone
Data Cable
Documentation",Galaxy A26,Non-Eu,,256GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a26-5g-6gb-ram-128gb-white-non-eu,Samsung Galaxy A26 5G - 6GB RAM / 128GB - White (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A266-128WHT,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/White.jpg?v=1765960371,1,"",false,,,Samsung,White,"In Box: Smartphone
Data Cable
Documentation",Galaxy A26,Non-Eu,,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a26-5g-6gb-ram-128gb-pink-non-eu,Samsung Galaxy A26 5G - 6GB RAM / 128GB - Pink (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A266-128PNK,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/PeachPink3.jpg?v=1765960370,1,"",false,,,Samsung,Pink,"In Box: Smartphone
Data Cable
Documentation",Galaxy A26,Non-Eu,,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a26-5g-6gb-ram-128gb-black-non-eu,Samsung Galaxy A26 5G - 6GB RAM / 128GB - Black (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A266-128BLK,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/Black_c1d41a0f-46b6-4be5-b949-1fa776dbcb1b.jpg?v=1765960370,1,"",false,,,Samsung,Black,"In Box: Smartphone
Data Cable
Documentation",Galaxy A26,Non-Eu,,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a26-5g-256gb-white,Samsung Galaxy A26 5G - 256GB - White,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,'8806097072775,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/White.jpg?v=1765960371,1,"",false,,,Samsung,White,"In Box: Smartphone
Data Cable
Documentation",Galaxy A26,Eu,,256GB,Warranty: Factory Warranty,,,,,,kg,,,active
samsung-galaxy-a26-5g-256gb-mint,Samsung Galaxy A26 5G - 256GB - Mint,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,'8806097072843,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/Mint.jpg?v=1765960370,1,"",false,,,Samsung,Mint,"In Box: Smartphone
Data Cable
Documentation",Galaxy A26,Eu,,256GB,Warranty: Factory Warranty,,,,,,kg,,,active
samsung-galaxy-a26-5g-128gb-mint,Samsung Galaxy A26 5G - 128GB - Mint,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,'8806097072867,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/Mint.jpg?v=1765960370,1,"",false,,,Samsung,Mint,"In Box: Smartphone
Data Cable
Documentation",Galaxy A26,Eu,,128GB,Warranty: Factory Warranty,,,,,,kg,,,active
samsung-galaxy-a26-5g-128gb-black,Samsung Galaxy A26 5G - 128GB - Black,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,'8806097072829,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/Black_c1d41a0f-46b6-4be5-b949-1fa776dbcb1b.jpg?v=1765960370,1,"",false,,,Samsung,Black,"In Box: Smartphone
Data Cable
Documentation",Galaxy A26,Eu,,128GB,Warranty: Factory Warranty,,,,,,kg,,,active
samsung-galaxy-a25-5g-dual-sim-6gb-ram-128gb-yellow-non-eu,Samsung Galaxy A25 5G Dual Sim - 6GB RAM / 128GB - Yellow (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A2566-128YLW,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,false,,,Samsung,Yellow,"In Box: Smartphone
Data Cable
Documentation",Galaxy A25,Non-Eu,,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a25-5g-dual-sim-6gb-ram-128gb-light-blue-non-eu,Samsung Galaxy A25 5G Dual Sim - 6GB RAM / 128GB - Light blue (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A2566-128LBL,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,false,,,Samsung,Blue,"In Box: Smartphone
Data Cable
Documentation",Galaxy A25,Non-Eu,,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a25-5g-dual-sim-6gb-ram-128gb-blue-black-non-eu,Samsung Galaxy A25 5G Dual Sim - 6GB RAM / 128GB - Blue black (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A2566-128BBLK,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,false,,,Samsung,Black,"In Box: Smartphone
Data Cable
Documentation",Galaxy A25,Non-Eu,,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a25-5g-128gb-blue-black,Samsung Galaxy A25 5G - 128GB - Blue Black,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,'8806095152578,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,false,,,Samsung,Black,"In Box: Smartphone
Data Cable
Documentation",Galaxy A25,Eu,Sim: Physical Sim only,128GB,Warranty: Factory Warranty,,,,,,kg,,,active
samsung-galaxy-a17-5g-128gb-grey,Samsung Galaxy A17 5G - 128GB - Grey,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,'8806097640295,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/Gray.jpg?v=1765959891,1,"",false,,,Samsung,Grey,"In Box: Smartphone
Data Cable
Documentation",Galaxy A17,Eu,Sim: Physical Sim only,128GB,Warranty: Factory Warranty,,,,,,kg,,,active
samsung-galaxy-a17-5g-128gb-blue,Samsung Galaxy A17 5G - 128GB - Blue,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,'8806097640257,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/Blue_3af56e94-f1a5-4068-b623-a3e0dc825620.jpg?v=1765959891,1,"",false,,,Samsung,Blue,"In Box: Smartphone
Data Cable
Documentation",Galaxy A17,Eu,Sim: Physical Sim only,128GB,Warranty: Factory Warranty,,,,,,kg,,,active
samsung-galaxy-a17-5g-128gb-black,Samsung Galaxy A17 5G - 128GB - Black,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,'8806097642671,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/Black_fe0949c1-0edb-4f07-9be4-3d0c3a14fadf.jpg?v=1765959891,1,"",false,,,Samsung,Black,"In Box: Smartphone
Data Cable
Documentation",Galaxy A17,Eu,Sim: Physical Sim only,128GB,Warranty: Factory Warranty,,,,,,kg,,,active
samsung-galaxy-a17-4g-8gb-ram-256gb-grey-non-eu,Samsung Galaxy A17 4G - 8GB RAM / 256GB - Grey (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A175-256GRY,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/S500940365_1_2a8efc4f-440f-4521-a74b-9e8e3cdd8da5.webp?v=1769511226,1,"",false,,,Samsung,Grey,"In Box: Smartphone
Data Cable
Documentation",Galaxy A17,Non-Eu,Sim: Physical Sim only,256GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a17-4g-8gb-ram-256gb-blue-non-eu,Samsung Galaxy A17 4G - 8GB RAM / 256GB - Blue (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A175-256BL,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/S500940356_1.webp?v=1769511254,1,"",false,,,Samsung,Blue,"In Box: Smartphone
Data Cable
Documentation",Galaxy A17,Non-Eu,Sim: Physical Sim only,256GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a17-4g-8gb-ram-256gb-black-non-eu,Samsung Galaxy A17 4G - 8GB RAM / 256GB - Black (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A175-256BLK,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/download_7cf9acf6-8e6d-4e85-8674-1a7d435e24d5.jpg?v=1769511313,1,"",false,,,Samsung,Black,"In Box: Smartphone
Data Cable
Documentation",Galaxy A17,Non-Eu,Sim: Physical Sim only,256GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a17-4g-6gb-ram-128gb-grey-non-eu,Samsung Galaxy A17 4G - 6GB RAM / 128GB - Grey (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A175-128GRY,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/S500940363_1.webp?v=1769511339,1,"",false,,,Samsung,Grey,"In Box: Smartphone
Data Cable
Documentation",Galaxy A17,Non-Eu,Sim: Physical Sim only,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a17-4g-6gb-ram-128gb-blue-non-eu,Samsung Galaxy A17 4G - 6GB RAM / 128GB - Blue (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A175-128BL,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/S500940362_1.webp?v=1769511366,1,"",false,,,Samsung,Blue,"In Box: Smartphone
Data Cable
Documentation",Galaxy A17,Non-Eu,Sim: Physical Sim only,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a17-4g-6gb-ram-128gb-black-non-eu,Samsung Galaxy A17 4G - 6GB RAM / 128GB - Black (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A175-128BLK,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/S500940364_1.webp?v=1769511737,1,"",false,,,Samsung,Black,"In Box: Smartphone
Data Cable
Documentation",Galaxy A17,Non-Eu,Sim: Physical Sim only,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a17-4g-4gb-ram-128gb-violet-non-eu,Samsung Galaxy A17 4G - 4GB RAM / 128GB - Violet (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A175-4/128VLT,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,false,,,Samsung,Violet,"In Box: Smartphone
Data Cable
Documentation",Galaxy A17,Non-Eu,Sim: Physical Sim only,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a17-4g-4gb-ram-128gb-light-blue-non-eu,Samsung Galaxy A17 4G - 4GB RAM / 128GB - Light Blue (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A175-4/128LBL,0.0,shopify,210,deny,manual,102.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/e95f679d-589b-4222-b5d0-a0017bb52ecd_size3840_cropCenter.webp?v=1769511104,1,"",false,,,Samsung,Blue,"In Box: Smartphone
Data Cable
Documentation",Galaxy A17,Non-Eu,Sim: Physical Sim only,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a17-4g-4gb-ram-128gb-grey-non-eu,Samsung Galaxy A17 4G - 4GB RAM / 128GB - Grey (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A175-4/128GRY,0.0,shopify,210,deny,manual,102.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/S500939546_1.jpg?v=1769511825,1,"",false,,,Samsung,Grey,"In Box: Smartphone
Data Cable
Documentation",Galaxy A17,Non-Eu,Sim: Physical Sim only,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a17-4g-4gb-ram-128gb-blue-non-eu,Samsung Galaxy A17 4G - 4GB RAM / 128GB - Blue (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A175-4/128BL,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/S500940359_1_5449c8ca-10ef-4727-a527-9c5f27bf3352.webp?v=1769511865,1,"",false,,,Samsung,Blue,"In Box: Smartphone
Data Cable
Documentation",Galaxy A17,Non-Eu,Sim: Physical Sim only,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a17-4g-4gb-ram-128gb-black-non-eu,Samsung Galaxy A17 4G - 4GB RAM / 128GB - Black (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A175-4/128BLK,0.0,shopify,440,deny,manual,102.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/S500940361_1_8240c2ea-5565-4588-813e-edf79231cf3b.webp?v=1769511891,1,"",false,,,Samsung,Black,"In Box: Smartphone
Data Cable
Documentation",Galaxy A17,Non-Eu,Sim: Physical Sim only,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a16-5g-dual-sim-4gb-ram-128gb-lte-grey-non-eu,Samsung Galaxy A16 5G Dual Sim - 4GB RAM / 128GB LTE - Grey (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A166-128GRY,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/Grey_5G.jpg?v=1765891352,1,"",false,,,Samsung,Grey,"In Box: Smartphone
Data Cable
Documentation",Galaxy A16,Non-Eu,,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a16-5g-dual-sim-4gb-ram-128gb-lte-greennon-eu,Samsung Galaxy A16 5G Dual Sim - 4GB RAM / 128GB LTE - Green(Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A166-128GRN,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/Light_Green.jpg?v=1765891290,1,"",false,,,Samsung,Green,"In Box: Smartphone
Data Cable
Documentation",Galaxy A16,Non-Eu,,128GB,Warranty: No Warranty,,,,,,kg,,,active
samsung-galaxy-a16-5g-dual-sim-4gb-ram-128gb-lte-black-non-eu,Samsung Galaxy A16 5G Dual Sim - 4GB RAM / 128GB LTE - Black (Non-Eu),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Mobile Phone, Samsung",true,Title,Default Title,,,,,,,,SM-A166-128BLK,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/Blue_Black.jpg?v=1765891290,1,"",false,,,Samsung,Black,"In Box: Smartphone
Data Cable
Documentation",Galaxy A16,Non-Eu,,128GB,Warranty: No Warranty,,,,,,kg,,,active
